sample_index,premise,hypothesis,golden_label,reference_label,completion
392,"They told authorities that 14 others, including nine young children, had died en route and were dropped overboard, officials told CNN.","Authorities:14 others, including 9 children, died en route and thrown overboard.",entailment,entailment,"total_deaths_premise = 14
children_deaths_premise = 9
total_deaths_hypothesis = 14
children_deaths_hypothesis = 9

# the hypothesis mentions the total number of deaths and children deaths, which are also mentioned in the premise
if total_deaths_hypothesis != total_deaths_premise:
    # check if the total number of deaths in the hypothesis contradicts the total number of deaths reported in the premise
    label = ""contradiction""
elif children_deaths_hypothesis != children_deaths_premise:
    # check if the number of children deaths from the hypothesis contradicts the number of children deaths in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
241,"The officer's attorney, Frederic Bruno, defended his clients'actions as'' 100%'' justified.",The accused officer's lawyer says his clients'actions were 100% justified.,entailment,entailment,"justification_premise = 100
justification_hypothesis = 100

# the hypothesis mentions the justification percentage given by the officer's lawyer, which is also mentioned in the premise
if justification_hypothesis != justification_premise:
    # check if the justification percentage in the hypothesis contradicts the justification percentage reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
485,"The attack took place at a Suncor Energy base plant, 200 miles north of Edmonton.",The latest attack took place 200 miles north of Edmonton.,neutral,neutral,"distance_premise = 200
distance_hypothesis = 200

# the hypothesis mentions the distance of the attack from Edmonton, which is also referenced in the premise
# however, the hypothesis does not specify the place of the attack, which is specified in the premise
label = ""neutral""

print(label)
"
339,"The Dollywood company will serve as the project's operating partner and will employ 450 full-and part-time employees, Parton said.","The project will create 450 full-and part-time jobs, Parton says.",entailment,entailment,"jobs_premise = 450
jobs_hypothesis = 450

# The hypothesis mentions the number of jobs that the project will create, which is also referenced in the premise
if jobs_hypothesis != jobs_premise:
    # Check if the number of jobs in the hypothesis contradicts the number of jobs mentioned in the premise
    label = ""contradiction""
else:
    # If the number of jobs in the hypothesis does not contradict the number of jobs in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
858,News reports citing local authorities reported 16 deaths linked to E. coli in some raw vegetables.,"Media report 16 deaths linked to the outbreak, including 1 in Sweden.",neutral,neutral,"deaths_premise = 16
deaths_hypothesis = 16

# the hypothesis mentions the number of deaths, which is also referenced in the premise
# however, the hypothesis refers to 1 specific death in Sweden, which cannot be entailed from the premise
label = ""neutral""

print(label)
"
282,The key message -- keep baby monitors at least 3 feet away from cribs.,The key piece of advice is to keep monitors at least 3 feet away from cribs.,entailment,entailment,"distance_premise = 3
distance_hypothesis = 3

# the hypothesis mentions the same distance for keeping monitors away from cribs as the premise
if distance_premise != distance_hypothesis:
    # check if the recommended distance in the hypothesis contradicts the recommended distance in the premise
    label = ""contradiction""
else:
    # if the recommended distance from the hypothesis does not contradict the premise, we can infer entailment
    label = ""entailment""

print(label)
"
378,"Two were U.S. military personnel, and the third was Polish, a U.S. defense official said.","2 were U.S. military personnel, and the third was Polish, a source says.",entailment,entailment,"us_military_personnel_premise = 2
us_military_personnel_hypothesis = 2
polish_personnel_premise = 1
polish_personnel_hypothesis = 1

# the hypothesis mentions the number of U.S. military personnel and Polish personnel, which are also mentioned in the premise
if us_military_personnel_hypothesis != us_military_personnel_premise:
    # check if the number of U.S. military personnel in the hypothesis contradicts the number reported in the premise
    label = ""contradiction""
elif polish_personnel_hypothesis != polish_personnel_premise:
    # check if the number of Polish personnel from the hypothesis contradicts the number in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
362,"Among those charged are 158 members and associates of MS-13, with 105 others allegedly belonging to other gangs.","Gang sweep nabs 158 members and associates of notorious MS-13 gang, among others.",entailment,entailment,"ms13_members_premise = 158
ms13_members_hypothesis = 158
other_gang_members_premise = 105

# the hypothesis mentions the number of MS-13 members, which is also mentioned in the premise
# however, the hypothesis does not specify the number of members belonging to other gangs
if ms13_members_hypothesis != ms13_members_premise:
    # check if the number of MS-13 members in the hypothesis contradicts the number of MS-13 members reported in the premise
    label = ""contradiction""
else:
    # if the number of MS-13 members in the hypothesis does not contradict the premise, we can infer entailment
    label = ""entailment""

print(label)
"
141,Voters in 11 counties in northern Colorado are being asked if they want to secede from the state.,Voters in 11 Colorado counties are considering the question of secession.,entailment,entailment,"counties_premise = 11
counties_hypothesis = 11

# the hypothesis mentions the number of counties in Colorado considering secession, which is also referenced in the premise
if counties_hypothesis != counties_premise:
    # check if the number of counties in the hypothesis contradicts the number of counties reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
877,Proposition 8 supporters also announced the addition of Kenneth Starr to their legal team.,Sponsors also respond to lawsuits seeking to invalidate Prop 8.,neutral,neutral,"# There are no numerical entities in the sentences, thus no variables are defined.

# The premise mentions that supporters of Proposition 8 added Kenneth Starr to their legal team, but does not provide information on their responses to lawsuits. 
# The hypothesis states that sponsors responded to lawsuits seeking to invalidate Proposition 8, but does not specify any actions or the addition of any legal members. 

# Since the premise does not mention anything about the sponsors' response to lawsuits and the hypothesis does not mention anything about the addition of a legal team member, we cannot infer any entailment or contradiction.

label = ""neutral""

print(label)
"
601,"Two men were charged in the incident and were held on $50,000 bond, authorities said.",Two men held in alleged assault.,neutral,neutral,"men_charged_premise = 2
men_held_hypothesis = 2

# the hypothesis mentions the number of men held which is also referenced in the premise
# however, the hypothesis does not mention anything about the charges or the bond amount
# thus, it doesn't contradict the premise, but it cannot be fully entailed from it either
label = ""neutral""

print(label)
"
571,"Couples feel more pressure to have second child than first, says one expert.",Some couples decide to have one child.,neutral,neutral,"# There are no numerical quantities to compare in the premise and the hypothesis.

# The premise talks about the pressure faced by couples to have a second child, 
# while the hypothesis mentions about some couples deciding to have one child.
# There is no contradiction or entailment between the two statements, 
# as they discuss different aspects of the couples' decision to have children.

label = ""neutral""

print(label)
"
904,"With the Eastern Cape being so key to the country's vehicle exports, some compare it to America's Motor City:Detroit.",The Eastern Cape provides 51% of South Africa's vehicle exports.,neutral,neutral,"# No numerical information given in the premise to compare with the hypothesis
label = ""neutral""

print(label)
"
913,Zampella said '' Titanfall'' could n't have existed without the increased gaming power and features of the Xbox One console.,Early numbers show Xbox One sales spike along with '' Titanfall'',neutral,neutral,"# There are no numerical entities in the premise and hypothesis

# The hypothesis mentions an increase in Xbox One sales due to Titanfall which cannot be directly inferred from the premise statement
# Thus, the relationship is neutral

label = ""neutral""

print(label)
"
100,"With more than 70% of votes counted, Syriza was officially projected to win at least 149 seats in the 300-seat Parliament.",Official projections indicate the left-wing Syriza party has won at least 149 seats in Parliament.,neutral,neutral,"votes_counted_premise = 0.7
seats_won_premise = 149
total_seats_premise = 300
seats_won_hypothesis = 149

# the hypothesis mentions the number of seats won by Syriza, which is also mentioned in the premise
# however, the hypothesis does not mention the percentage of votes counted, which is specified in the premise
if seats_won_hypothesis != seats_won_premise:
    # check if the number of seats won in the hypothesis contradicts the number of seats won in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""neutral""

print(label)
"
746,"Crittenton, 22, pleaded guilty in Superior Court in the District of Columbia to a misdemeanor count of possession of an unregistered firearm.","Washington Wizards player Javaris Crittenton, 22, pleads to misdemeanor count.",neutral,neutral,"age_premise = 22
age_hypothesis = 22

# the hypothesis mentions the age of the person and the fact that he pleaded to a misdemeanor count, which is also mentioned in the premise
# however, the hypothesis does not specify the type of misdemeanor which cannot be entailed from the premise
label = ""neutral""

print(label)
"
860,"There are some additional 863 cancer cases among both fire and EMS personnel, according to FDNY, which keeps a separate database for its members.","There are at least 2,509 certified cancer cases among 9/11 responders and rescuers.",neutral,neutral,"additional_cases_premise = 863
certified_cases_hypothesis = 2509

# The hypothesis mentions the total number of certified cancer cases among the 9/11 responders and rescuers
# The premise mentions the number of additional cancer cases among both fire and EMS personnel
# There is no clear information whether the fire and EMS personnel are included in the 9/11 responders and rescuers

if additional_cases_premise > certified_cases_hypothesis:
    # check if the additional cases in the premise are greater than the certified cases in the hypothesis
    label = ""contradiction""
else:
    # if the additional cases are not greater than the certified cases, we cannot infer entailment or contradiction, so the label is neutral
    label = ""neutral""

print(label)
"
248,"At least 13 Afghan civilians were also wounded in the attack, Afghan Interior Ministry spokesman Sediq Sediqqi said.",13 Afghan civilians are among the wounded.,entailment,entailment,"wounded_civilians_premise = 13
wounded_civilians_hypothesis = 13

# the hypothesis mentions the number of Afghan civilians wounded, which is also referenced in the premise
if wounded_civilians_hypothesis != wounded_civilians_premise:
    # check if the number of wounded civilians in the hypothesis contradicts the number reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis number does not contradict the premise number, we can infer entailment
    label = ""entailment""

print(label)
"
289,At least 74 people were wounded in the Baghdad bombings -- six car bombs and one roadside bomb.,Dozens have been injured in the Baghdad bombings -- six car bombs and a roadside bomb.,entailment,entailment,"wounded_premise = 74
# ""dozens"" can refer to any number from 24 to infinity, in multiples of 12
# as the exact number is not specified, we'll take the minimum possible value
wounded_hypothesis = 24

# the hypothesis refers to the number of people injured in the Baghdad bombings, which is also mentioned in the premise
if wounded_hypothesis > wounded_premise:
    # check if the number of wounded people in the hypothesis contradicts the number reported in the premise
    label = ""contradiction""
else:
    # if the number of wounded people in the hypothesis does not contradict the premise, we can infer entailment
    label = ""entailment""

print(label)
"
713,"They include:two taxi drivers, two fellow taxi passengers, a local friend, 36 passengers within a three-row vicinity of the patient aboard a China Eastern flight from Shanghai to Hong Kong, and 300 guests and staff at the Metropark Hotel he checked into.",Confined persons include 36 travelers in three-row vicinity of sick man aboard flight.,neutral,neutral,"taxi_drivers_premise = 2
taxi_passengers_premise = 2
local_friend_premise = 1
plane_passengers_premise = 36
hotel_guests_and_staff_premise = 300

plane_passengers_hypothesis = 36

# the hypothesis mentions the number of plane passengers in the vicinity of the patient, which is also mentioned in the premise
# however, the hypothesis does not mention the other people who had contact with the patient, which cannot be entailed from the premise
if plane_passengers_hypothesis != plane_passengers_premise:
    # check if the number of plane passengers in the hypothesis contradicts the number of plane passengers mentioned in the premise
    label = ""contradiction""
else:
    # if the number of plane passengers in the hypothesis does not contradict the number of plane passengers in the premise, we cannot infer entailment as the hypothesis does not mention the other people
    label = ""neutral""

print(label)
"
611,Mexican authorities accused four top military officials of connections with organized crime in a high-profile case that has renewed debate over the role of government troops in the drug war.,Four top military officials are in a maximum-security prison.,neutral,neutral,"officials_premise = 4
officials_hypothesis = 4

# the number of military officials mentioned in the hypothesis is the same as in the premise
# however, the hypothesis makes a claim that the officials are in a maximum-security prison, which cannot be entailed from the premise
label = ""neutral""

print(label)
"
850,"'' We... need to construct some sort of timeline on when folks became aware of it if that is possible,'' one Air Force official wrote, responding to the public interest.","'' No positive spin is possible. Admit mistake,'' says one.",neutral,neutral,"# There are no numerical entities in both inputs, so no comparison is possible.

label = ""neutral""

print(label)
"
613,"-LRB- CNN -RRB- Vince Camuto, the iconic women's footwear designer and co-founder of Nine West, has died.",Vince Camuto has died at the age of 78.,neutral,neutral,"# the premise and hypothesis do not contain any numerical entities for comparison
# the premise confirms that Vince Camuto died, which is also stated in the hypothesis
# but the hypothesis introduces new information - his age at death, which cannot be confirmed from the premise
label = ""neutral""

print(label)
"
626,"Two charter buses carrying 80 people that collided and skidded off a road were pulled to safety, CNN affiliate KOMO reported.",Tow trucks pull two buses to safety after they skidded off road.,neutral,neutral,"buses_premise = 2
people_premise = 80
buses_hypothesis = 2

# the hypothesis mentions the number of buses that skidded off the road, which is also mentioned in the premise
# however, the hypothesis does not refer to the number of people involved in the incident, which is provided in the premise
if buses_hypothesis != buses_premise:
    # check if the number of buses in the hypothesis contradicts the number of buses reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values but does not mention all the details, we can infer neutrality
    label = ""neutral""

print(label)
"
638,"By the close of play Pakistan had reached 42-0, trailing their opponents by just 150 runs.",Pakistan reach 42-0 at the close of play to take charge of the match.,neutral,neutral,"score_pakistan_premise = 42
score_pakistan_hypothesis = 42
trailing_runs_premise = 150

# the hypothesis mentions the score of Pakistan, which is also mentioned in the premise
# however, the hypothesis infers Pakistan is in charge of the match, which cannot be entailed from the premise
label = ""neutral""

print(label)
"
545,"Despite Wood's determined effort, Warrington lost the match 26-18 to 2011 champions Leeds.",Warrington lost the match at Old Trafford 26-18.,neutral,neutral,"score_premise = [26, 18]
score_hypothesis = [26, 18]

# the hypothesis mentions the score of the match, which is also mentioned in the premise
# however, the hypothesis refers to the location of the match, which cannot be entailed from the premise
if score_hypothesis != score_premise:
    # check if the score in the hypothesis contradicts the score reported in the premise
    label = ""contradiction""
else:
    # if the score from the hypothesis does not contradict the score in the premise, we can infer neutrality
    label = ""neutral""

print(label)
"
425,"About 28 gallons of fuel spilled into the region, according to Coast Guard Response Division Chief Ed Cubanski.","About 28 gallons of fuel spilled, Coast Guard official says.",entailment,entailment,"fuel_spilled_premise = 28
fuel_spilled_hypothesis = 28

# the hypothesis mentions the amount of fuel spilled, which is also mentioned in the premise
if fuel_spilled_hypothesis != fuel_spilled_premise:
    # check if the fuel spilled in the hypothesis contradicts the fuel spilled reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis amount of fuel spilled does not contradict the premise amount, we can infer entailment
    label = ""entailment""

print(label)
"
121,The federal government allows taxpayers a $500 exemption for housing victims of a Midwestern disaster.,"If you house a victim of a Midwestern disaster, IRS offers $500 tax exemption.",entailment,entailment,"exemption_premise = 500
exemption_hypothesis = 500

# the hypothesis mentions the tax exemption amount for housing disaster victims, which is also mentioned in the premise
if exemption_hypothesis != exemption_premise:
    # check if the exemption amount in the hypothesis contradicts the exemption amount reported in the premise
    label = ""contradiction""
else:
    # if the exemption amount in the hypothesis does not contradict the exemption amount in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
265,"Third-placed Valencia lost ground after being held to a 1-1 draw at Sporting Gijon, needing a second-half equalizer from Juan Mata.",Third-placed Valencia lose ground following 1-1 draw away to Sporting Gijon.,entailment,entailment,"valencia_score_premise = 1
gijon_score_premise = 1
valencia_score_hypothesis = 1
gijon_score_hypothesis = 1

# the hypothesis mentions the final score of the Valencia vs Sporting Gijon game, which is also mentioned in the premise
if valencia_score_hypothesis != valencia_score_premise:
    # check if the Valencia score in the hypothesis contradicts the score reported in the premise
    label = ""contradiction""
elif gijon_score_hypothesis != gijon_score_premise:
    # check if the Sporting Gijon score from the hypothesis contradicts the score in the premise
    label = ""contradiction""
else:
    # if the hypothesis scores do not contradict the premise scores, we can infer entailment
    label = ""entailment""

print(label)
"
438,Top seed Williams had to come from behind against first-time finalist Polona Hercog on the red clay before triumphing 2-6 6-2 6-3.,She comes from behind to defeat first-time finalist Polona Hercog 2-6 6-2 6-3 on the red clay.,entailment,entailment,"first_set_premise = 2
second_set_premise = 6
third_set_premise = 6

first_set_hypothesis = 2
second_set_hypothesis = 6
third_set_hypothesis = 6

# the hypothesis mentions the score of the match, which is also mentioned in the premise
if first_set_hypothesis != first_set_premise:
    # check if the score of the first set in the hypothesis contradicts the score of the first set reported in the premise
    label = ""contradiction""
elif second_set_hypothesis != second_set_premise:
    # check if the score of the second set from the hypothesis contradicts the score of the second set in the premise
    label = ""contradiction""
elif third_set_hypothesis != third_set_premise:
    # check if the score of the third set from the hypothesis contradicts the score of the third set in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
389,"At least five people were transported to a local hospital, Red Cross said on its Twitter page.",At least five people are taken to a local hospital.,entailment,entailment,"people_premise = 5
people_hypothesis = 5

# the hypothesis mentions the number of people taken to a local hospital, which is also referenced in the premise
if people_hypothesis < people_premise:
    # check if the number of people in the hypothesis is less than the number reported in the premise
    label = ""contradiction""
else:
    # if the number of people in the hypothesis is not less than the number in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
13,Team captain Butt said Pakistan gave 100 percent throughout a match.,"Everyone on the team gave'' 100 percent,'' captain Salman Butt says.",entailment,entailment,"effort_premise = 100
effort_hypothesis = 100

# the hypothesis mentions the effort given by the team, which is also mentioned in the premise
if effort_hypothesis != effort_premise:
    # check if the effort percentage in the hypothesis contradicts the effort percentage reported in the premise
    label = ""contradiction""
else:
    # if the effort percentage in the hypothesis does not contradict the effort percentage in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
77,The International Labour Organization reports 12.3 million people are `laboring in bondage',"He added that according to estimates by the International Labour Organization, 12.3 million people worldwide are'' laboring in bondage.''",entailment,entailment,"people_bondage_premise = 12300000
people_bondage_hypothesis = 12300000

# The hypothesis mentions the number of people laboring in bondage according to the International Labour Organization, which is also indicated in the premise
if people_bondage_hypothesis != people_bondage_premise:
    # Check if the number of people laboring in bondage in the hypothesis contradicts the number reported in the premise
    label = ""contradiction""
else:
    # If the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
404,Fairleigh Dickinson University's Public Mind Poll found that Clinton garnered 45% of the New Jersey electorate while Christie won 42%.,"Poll gives Clinton 45% of New Jersey electorate, compared to Christie's 42 %.",entailment,entailment,"clinton_premise = 0.45
christie_premise = 0.42
clinton_hypothesis = 0.45
christie_hypothesis = 0.42

# the hypothesis mentions the percentage of the New Jersey electorate that support Clinton and Christie, which are also mentioned in the premise
if clinton_hypothesis != clinton_premise:
    # check if the percentage for Clinton in the hypothesis contradicts the percentage for Clinton reported in the premise
    label = ""contradiction""
elif christie_hypothesis != christie_premise:
    # check if the percentage for Christie from the hypothesis contradicts the percentage for Christie in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
557,"And the best-selling author's newest book,'' One Fifth Avenue,'' provides a few more -- including attorney Annalisa Rice, gossip columnist Enid Merle and gold digger Lola Fabrikant.","Candace Bushnell has a new book,'' One Fifth Avenue''",neutral,neutral,"# There are no numerical entities in the premise or the hypothesis, so no variables are defined.

# The hypothesis mentions a new book called 'One Fifth Avenue', which is also mentioned in the premise
# However, the premise does not confirm that the book is new or that the author is Candace Bushnell
label = ""neutral""

print(label)
"
160,"Kenyan forces killed five terrorists, and 11 others are in custody over possible links to the attacks, President Uhuru Kenyatta has said.",Kenyan forces say they killed five terrorists and took at least 11 into custody.,entailment,entailment,"terrorists_killed_premise = 5
terrorists_killed_hypothesis = 5
terrorists_captured_premise = 11
terrorists_captured_hypothesis = 11

# the hypothesis mentions the number of terrorists killed and captured by Kenyan forces, which is also mentioned in the premise
if terrorists_killed_hypothesis != terrorists_killed_premise:
    # check if the number of terrorists killed in the hypothesis contradicts the number killed as reported in the premise
    label = ""contradiction""
elif terrorists_captured_hypothesis != terrorists_captured_premise:
    # check if the number of terrorists captured from the hypothesis contradicts the number captured in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
398,(CNN) -- The Transportation Security Administration is in the process of firing six checked-baggage screeners and suspending 14 others at Boston's Logan International Airport.,The TSA is moving to fire six of the screeners and suspend the other 14.,entailment,entailment,"firing_premise = 6
firing_hypothesis = 6
suspending_premise = 14
suspending_hypothesis = 14

# the hypothesis mentions the number of TSA screeners being fired and suspended, which are also mentioned in the premise
if firing_hypothesis != firing_premise:
    # check if the number of firings in the hypothesis contradicts the number of firings reported in the premise
    label = ""contradiction""
elif suspending_hypothesis != suspending_premise:
    # check if the number of suspensions from the hypothesis contradicts the number of suspensions in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
459,Too Short's manager David Weintraub acknowledged to CNN that Short's breath test at the scene tested'' 0.01 above the limit in California.'',"Too Short's breath tested'' 0.01 above the limit in California'' for alcohol, manager says.",entailment,entailment,"alcohol_level_premise = 0.01
alcohol_level_hypothesis = 0.01

# the hypothesis mentions the alcohol level in Too Short's breath, which is also mentioned in the premise
if alcohol_level_hypothesis != alcohol_level_premise:
    # check if the alcohol level in the hypothesis contradicts the alcohol level reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
415,42 percent of homeless children are younger than 6.,Study says 42 percent of homeless children are younger than 6.,entailment,entailment,"percentage_homeless_children_premise = 0.42
percentage_homeless_children_hypothesis = 0.42

# the hypothesis mentions the percentage of homeless children under six, which is also mentioned in the premise
if percentage_homeless_children_hypothesis != percentage_homeless_children_premise:
    # check if the percentage in the hypothesis contradicts the percentage reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis value does not contradict the premise value, we can infer entailment
    label = ""entailment""

print(label)
"
476,"Introducing Triple Deuce, set to be the world's biggest superyacht at a whopping 222 meters (728 feet) long.","Introducing'' Triple Deuce,'' the world's largest superyacht at 728 feet (222 meters) long.",entailment,entailment,"superyacht_length_meters_premise = 222
superyacht_length_feet_premise = 728
superyacht_length_meters_hypothesis = 222
superyacht_length_feet_hypothesis = 728

# the hypothesis mentions the length of the superyacht in both meters and feet, which are also mentioned in the premise
if superyacht_length_meters_hypothesis != superyacht_length_meters_premise:
    # check if the length in meters in the hypothesis contradicts the length in meters reported in the premise
    label = ""contradiction""
elif superyacht_length_feet_hypothesis != superyacht_length_feet_premise:
    # check if the length in feet from the hypothesis contradicts the length in feet in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
144,"In the Spanish Primera, the battle for third place intensified as nine-man Valencia lost 4-1 at Athletico Madrid.",Nine-man Valencia thrashed 4-1 by Atletico Madrid in Spanish La Liga.,entailment,entailment,"valencia_players_premise = 9
valencia_players_hypothesis = 9
valencia_score_premise = 1
valencia_score_hypothesis = 1
atletico_score_premise = 4
atletico_score_hypothesis = 4

# the hypothesis mentions the number of Valencia players, the score of Valencia and the score of Atletico Madrid, which are also mentioned in the premise
if valencia_players_hypothesis != valencia_players_premise:
    # check if the number of Valencia players in the hypothesis contradicts the number of Valencia players reported in the premise
    label = ""contradiction""
elif valencia_score_hypothesis != valencia_score_premise:
    # check if the score of Valencia from the hypothesis contradicts the score of Valencia in the premise
    label = ""contradiction""
elif atletico_score_hypothesis != atletico_score_premise:
    # check if the score of Atletico Madrid from the hypothesis contradicts the score of Atletico Madrid in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
419,"The quake's epicenter was 37 miles from Little Rock, the USGS said.","The quake was centered 37 miles from Little Rock, Arkansas.",entailment,entailment,"distance_from_little_rock_premise = 37
distance_from_little_rock_hypothesis = 37

# the hypothesis mentions the distance of the quake's epicenter from Little Rock, which is also mentioned in the premise
if distance_from_little_rock_hypothesis != distance_from_little_rock_premise:
    # check if the distance in the hypothesis contradicts the distance reported in the premise
    label = ""contradiction""
else:
    # if the distance from the hypothesis does not contradict the premise distance, we can infer entailment
    label = ""entailment""

print(label)
"
819,"East Porterville, California (CNN) -- California's historic drought has finally delivered its ultimate devastation:hundreds of homes in one community bone dry, devoid of tap water.",California's historic drought leaves nearly a thousand people without water.,neutral,neutral,"# There is no specific numerical value on premise, so we can denote it as a large number.
# In the hypothesis, it's mentioned as nearly a thousand people.
people_without_water_premise = 1000  # assuming a large number
people_without_water_hypothesis = 1000

# the hypothesis mentions the number of people without water in California, which is also referenced in the premise
# however, the exact number is not provided in the premise, so we cannot infer entailment or contradiction.
label = ""neutral""

print(label)
"
741,"Around 70% -80% of fish sold at Aberdeen fish market already comes from fish farms and aquaculture facilities, mostly around mainland China.",Fish farms provide around 70% of fish to local wholesale markets.,neutral,neutral,"fish_from_farms_premise = 0.7
fish_from_farms_hypothesis = 0.7

# the hypothesis mentions the percentage of fish from fish farms that goes to markets, which is also referenced in the premise
# however, the premise specifies the information for Aberdeen market only, while the hypothesis generalizes for local wholesale markets
# thus, we cannot fully entail the hypothesis from the premise
label = ""neutral""

print(label)
"
896,"Trevor Muir (left), 23 ; Darcy Shepard, 18 ; Harriett Shepard, 94 ; and Dave Shepard, 74, are ready to jump.","Jumpers included family members age 94, 74, 45 and 18.",neutral,neutral,"# defining the ages of the individuals in the premise
age_trevor_premise = 23
age_darcy_premise = 18
age_harriett_premise = 94
age_dave_premise = 74

# defining the ages of the individuals in the hypothesis
age_1_hypothesis = 94
age_2_hypothesis = 74
age_3_hypothesis = 45
age_4_hypothesis = 18

# checking if the ages mentioned in the hypothesis contradict the ages mentioned in the premise
if (age_1_hypothesis not in [age_trevor_premise, age_darcy_premise, age_harriett_premise, age_dave_premise] or 
    age_2_hypothesis not in [age_trevor_premise, age_darcy_premise, age_harriett_premise, age_dave_premise] or 
    age_3_hypothesis not in [age_trevor_premise, age_darcy_premise, age_harriett_premise, age_dave_premise] or 
    age_4_hypothesis not in [age_trevor_premise, age_darcy_premise, age_harriett_premise, age_dave_premise]):
    label = ""contradiction""
else:
    label = ""neutral""

print(label)
"
942,One man held a blue cap that he had stuffed with money.,Men snatch bills from youngsters ; one man stuffs blue cap with money.,neutral,neutral,"# There are no numerical entities in either input, so no variables to be defined.

# The hypothesis refers to an event involving men, money, and a blue cap, which is also mentioned in the premise.
# However, the hypothesis introduces additional information about men snatching bills from youngsters, which cannot be entailed from the premise.

label = ""neutral""

print(label)
"
703,"National Guard troops using'' high-profile'' trucks to wade through water evacuated 550 people from the Boulder County town of Lyons, CNN affiliate KUSA reported.","231'' unaccounted for'' in Boulder County, 350 in Larimer County.",neutral,neutral,"evacuated_people_premise = 550
unaccounted_people_hypothesis = 231
unaccounted_people_larimer_hypothesis = 350

# The hypothesis mentions the number of unaccounted people in Boulder County and Larimer County, 
# while the premise mentions the number of people evacuated from Boulder County.
if evacuated_people_premise < unaccounted_people_hypothesis:
    # Check if the number of unaccounted people in Boulder County contradicts the number of people evacuated from Boulder County
    label = ""contradiction""
else:
    # If the number of unaccounted people does not contradict the number of evacuated people, we infer neutrality
    label = ""neutral""

print(label)
"
736,But suddenly the two reporters were pinned against the railing of an overpass by young men who were accusing Amer of being an Israeli spy.,One Egyptian journalist is accused of being an Israeli spy.,neutral,neutral,"reporters_premise = 2
journalists_hypothesis = 1

# the hypothesis mentions the number of journalists accused of being an Israeli spy, which is also referenced in the premise
if reporters_premise != journalists_hypothesis:
    # check if the number of reporters in the premise contradicts the number of journalists in the hypothesis
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""neutral""

print(label)
"
769,"The sources said the gadget will have a screen between 7 and 8 inches wide, and one said that it will not have the high-definition'' retina display'' screen of the new iPad.",Sources tell Bloomberg'' iPad Mini'' would have 7-8 inche screen.,neutral,neutral,"# Define the range of screen sizes for the gadget in the premise and hypothesis
screen_size_premise = range(7, 9)
screen_size_hypothesis = range(7, 9)

# If the screen sizes of the gadget in the premise and hypothesis do not overlap, it's a contradiction
if not set(screen_size_hypothesis).intersection(screen_size_premise):
    label = ""contradiction""
else:
    # In case the screen sizes overlap, there is no information in the hypothesis that contradicts the premise
    # However, there is also no explicit entailment from the premise as additional details about the gadget's screen are not present in the hypothesis
    label = ""neutral""

print(label)
"
95,"About 30,000 people from South Ossetia headed to North Ossetia in Russia, Redmond said, citing Russian numbers.","Russian figures in N. Ossetia show 30,000 people entered from S. Ossetia.",entailment,entailment,"people_premise = 30000
people_hypothesis = 30000

# the hypothesis mentions the number of people who moved from South Ossetia to North Ossetia, which is also mentioned in the premise
if people_hypothesis != people_premise:
    # check if the number of people in the hypothesis contradicts the number of people reported in the premise
    label = ""contradiction""
else:
    # if the number of people in the hypothesis does not contradict the number of people in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
